gene_symbol	D_meta	P_diffusion	group
TBX21	-4.577471075761445	0.00013424711968834993	CAP_down
UGP2	2.402144886227674	0.00013424237259745709	CAP_up
DOT1L	0.0015070075360437	0.0001341140927210352	background
DVL2	-0.4194987686072167	0.00013410693168081986	background
LAMA5	-0.3112923586541758	0.00013407241401013848	background
AK1	-5.214313877856284	0.00013401066734771035	CAP_down
LPAR1	-0.0178611455200162	0.0001339818016211073	background
UIMC1	6.231508152261327	0.00013394929965123564	CAP_up
RHOC	-0.0580247269017953	0.0001339338420400949	background
GLOD4	-2.700388873154484	0.00013381289059845994	CAP_down
ANK3	-6.41373532152807	0.00013373729323221722	CAP_down
SIK3	0.1692424060487396	0.00013367809501364263	background
UBAC2	-0.1107516711765247	0.00013364254695134555	background
MRC2	-1.1355333989565723	0.00013355773344495171	CAP_down
FBP1	0.022059271776103	0.0001334835185727839	background
TK1	6.154676597484113	0.00013345430944089874	CAP_up
CDIP1	-2.3841818204693497	0.00013342257095849504	CAP_down
CDK5RAP2	11.225206006919151	0.00013341459663224493	CAP_up
CFP	3.808584637674893	0.0001333354801111223	CAP_up
BCL11B	-10.933259007331984	0.00013329489363337187	CAP_down
GZMA	-1.749375991710691	0.00013317477046682896	CAP_down
TOP3A	1.3153213259513068	0.00013299823949745057	CAP_up
DCTN1	0.5121468683333856	0.00013291874617145851	background
PPP1CC	0.0071516556503283	0.00013287521925191433	background
ACTR1A	4.654096904241633	0.00013284871452128838	CAP_up
ERAP2	-0.6115680131385148	0.0001328109783223983	background
BUB1	5.205481418269077	0.00013276262161697854	CAP_up
MLH1	-0.2334786411619392	0.00013275201619689905	background
ASAP3	-0.3077394101746848	0.00013272690999149858	background
DNAJC10	-1.0609182339930223	0.00013267023898637023	CAP_down
FNIP1	2.6404544667228538	0.00013266233350039668	CAP_up
OLR1	7.498820958357034	0.0001326484257971122	CAP_up
LMNB1	20.421058345780096	0.00013258144011417289	CAP_up
SAFB	0.2850336017271046	0.00013255784896949748	background
SDF2	7.489411604007987	0.0001325081501403283	CAP_up
SULT1A2	0.4533380260102551	0.00013243559340692492	background
SLC25A20	1.010288265900282	0.00013241268139949007	CAP_up
SASS6	-0.1408927768156856	0.00013233366604810273	background
NT5M	0.2474206095620224	0.00013225248415555895	background
PIK3C3	0.078693728769963	0.00013223633036612523	background
NEDD4L	0.6074420001731302	0.00013215176803447177	background
SELPLG	4.098950570816379	0.00013213818522453367	CAP_up
PSTPIP1	3.9006427462752535	0.00013205738154406488	CAP_up
NT5C3A	3.7528429841003375	0.00013205222936146918	CAP_up
FH	-0.116975735734876	0.0001320508070925872	background
TUBB2A	0.1829975493062298	0.000132027408729879	background
GNPDA2	-7.615161091562246	0.00013202705986816547	CAP_down
DYNLL1	0.3802053189854627	0.00013199276992558232	background
INPP5B	-0.9006093483960373	0.00013195882807468673	background
DCTN2	3.931129771213484	0.00013195275253825213	CAP_up
CDC34	0.4842090996317153	0.0001317600599735012	background
GZMB	-1.748726319785832	0.00013174473552686578	CAP_down
FNTB	0.0905272590016192	0.00013173470129755063	background
HERC2	-0.6693139161039827	0.00013164247617829814	background
CEP170	1.4714576185358128	0.00013143926569669169	CAP_up
BMP2	3.7519013060544544	0.00013140575089773184	CAP_up
CTH	-7.948632464367124e-05	0.00013137731331223305	background
CHTF18	-0.8151212642124422	0.00013132352787928442	background
PIK3C2A	-0.1148455284065894	0.00013126082990039045	background
BUB3	-2.186213561723751	0.0001312200825901424	CAP_down
COBLL1	-1.140061763459379	0.00013120934096206096	CAP_down
SEC11C	0.0417629712885532	0.00013119408591409914	background
C9ORF72	5.725661013644082	0.00013118388495075655	CAP_up
PCBP4	-2.5003092925628696	0.00013105750599426945	CAP_down
SERPINH1	-4.162126124801415	0.0001308358355599666	CAP_down
CEBPG	0.082770830271075	0.0001308040600087792	background
SECTM1	6.925979601334127	0.0001306972874772141	CAP_up
NONO	-0.2328775210236984	0.00013067783082044166	background
JMJD1C	0.4092367053721853	0.00013067239976385063	background
LPIN1	-4.1798495458407166	0.00013056790200036803	CAP_down
UACA	0.0092400968598206	0.00013054588325948886	background
MFN2	6.599078983183391	0.0001305152892215595	CAP_up
ACOT8	1.2234251056265164	0.00013049307961205648	CAP_up
LMO2	6.059187761126812	0.00013047658179479626	CAP_up
UTS2	1.540986350757814	0.00013047583124437177	CAP_up
SYAP1	0.7092536194301359	0.000130462327273701	background
ATXN7L2	-0.7599416348087176	0.00013036025507046076	background
GLRX	7.923688503355765	0.00013031039481779246	CAP_up
DEXI	-1.633941677816341	0.00013029422617316284	CAP_down
P4HA2	4.486429488941659	0.0001301572076990453	CAP_up
LRBA	-2.110827137745344	0.00013011657078983754	CAP_down
PPP1R12A	3.104369553470037	0.00013010082482954258	CAP_up
RFC4	-0.0040440258891062	0.00013004087337649476	background
TYMP	5.899499929279179	0.00012996043024889143	CAP_up
RAC1	4.516648761717772	0.00012994128816314095	CAP_up
KCNN4	-0.6012680831496895	0.0001298172503364867	background
KLRC1	-11.670606460510912	0.0001297922003965346	CAP_down
FDFT1	0.7359548960333978	0.00012978013756201145	background
PLAAT1	-0.0621770909304989	0.00012967054235773833	background
JDP2	11.184648640953654	0.00012963358138402573	CAP_up
P2RY12	-0.1479120538984936	0.00012955847167610157	background
MCM7	-0.668437355990498	0.00012955292914485628	background
SLC12A8	1.6055516892933968	0.00012943761690967275	CAP_up
SKP1	0.140630977902286	0.0001292898085933492	background
P2RY8	-1.266349672869478	0.00012922828297491472	CAP_down
MCM4	1.2236286483780598	0.00012920629746486847	CAP_up
PPP3CA	0.8905092339567022	0.00012917175696179148	background
MTHFR	0.0334954405392264	0.00012912800904887425	background
KIF20B	-0.5592660070460341	0.00012905115500905573	background
CD177	57.115034789437146	0.0001290259237601716	CAP_up
RASGRP3	-0.2620105335955404	0.00012896850170379543	background
SCN5A	1.3862205926047668	0.00012894583868878142	CAP_up
CDKN1C	-5.157255039694292	0.0001289431042987155	CAP_down
ABI1	1.868433777651239	0.00012889396119968895	CAP_up
NPC1	-2.2319827169675714	0.00012888057368560176	CAP_down
ZDHHC16	-0.4340447456589827	0.0001288308291415241	background
PLA2G7	-13.774906996844972	0.00012882438768786641	CAP_down
BMPR2	0.0853901455057275	0.00012871459719726152	background
SIGMAR1	-0.4069645237144981	0.0001287105949289512	background
XPO4	-4.313570566098437	0.00012868730014988427	CAP_down
AK2	-0.182000447402094	0.00012868460768386544	background
SLC37A4	-0.3645505181928336	0.00012858965786952304	background
ABAT	0.9289003514240836	0.00012853627580672902	background
IKBIP	2.5120616847552317	0.00012839348300672975	CAP_up
KCNH3	1.0988208648857938	0.0001283639380536939	CAP_up
CERS2	3.151196522525322	0.0001283625714152154	CAP_up
KLRD1	-7.99451431730844	0.00012835326365055128	CAP_down
RPTOR	-2.563057347418692	0.00012832619447732363	CAP_down
TADA3	6.304955881051175	0.00012832108247779332	CAP_up
LRRC1	-3.742313383524453	0.00012830858467911913	CAP_down
DLGAP4	1.0894278971823212	0.00012830858467911913	CAP_up
NASP	0.1529275307540497	0.00012825980907618445	background
RCC1L	-0.9949086883297666	0.00012819462261742023	background
PHB2	-0.0190236544460059	0.00012813245938719556	background
CPT2	2.8319849429616504	0.00012813112817815198	CAP_up
AUP1	0.2908321691845251	0.00012801289333299617	background
DEPDC1B	3.547310122320321	0.0001280098407620154	CAP_up
LY75	-0.4265383114249674	0.00012793036111905277	background
TRPV2	-0.3183722506010795	0.00012789773539050711	background
PARP12	0.0876374912276694	0.00012787966717928357	background
TSG101	3.993635106018784	0.00012787494932344938	CAP_up
DVL3	0.4752831149919626	0.0001277127754172789	background
SENP3	0.0181395575208504	0.00012764799196371095	background
DACH1	12.20556396225817	0.00012749322708604575	CAP_up
CENPV	-2.509004398774392	0.0001274907587793877	CAP_down
PALM2AKAP2	0.0671613619148603	0.00012747382788221514	background
WNT7A	-13.643809421331188	0.0001274735813341665	CAP_down
NOL3	4.487237894019415	0.00012745989721599542	CAP_up
TNFAIP8L2	2.08595967717859	0.00012745989721599542	CAP_up
PPP3CC	-4.546876012159017	0.00012733482265534413	CAP_down
ACP6	0.086682618211838	0.00012722815167334284	background
APOBEC3F	-0.2400292716152699	0.00012719448336379155	background
AATK	10.933146992947677	0.00012719370407556358	CAP_up
PGPEP1	-0.0511633586580559	0.00012714293801012182	background
CLSPN	6.009367078472987	0.00012695900394004648	CAP_up
HSPA9	-0.0848508500950438	0.00012690592025531286	background
CCT3	-0.1456665500299423	0.00012689613891521607	background
ARAP1	4.491912659095432	0.00012681781029445622	CAP_up
BAHCC1	0.0455909681125714	0.00012679500065871852	background
TCP1	0.0574751021557307	0.00012676189264408376	background
BMPR1A	-6.770621432963595	0.00012668066167887727	CAP_down
GFRA2	-8.42337287577106	0.00012661622770022263	CAP_down
ACVR1	-0.0083529620259119	0.0001265813013828754	background
ATG7	4.239442460428617	0.00012656705805061318	CAP_up
HIBADH	-3.441928148371595	0.00012653416108980182	CAP_down
USP51	-3.907073541696299	0.0001265192964696822	CAP_down
BACH2	-8.98175766106211	0.00012645921081461692	CAP_down
SMIM29	1.1911775178768234	0.00012642699857415095	CAP_up
POLL	-3.107805640296517	0.00012633529401116274	CAP_down
RFC2	1.1161900666386138	0.00012632339647282377	CAP_up
CDK8	-0.2110450896770384	0.0001263101818239912	background
TP53BP1	-0.1093837138730672	0.00012628687526568965	background
KMT2C	0.6884561705924158	0.00012627549069979844	background
CIITA	-3.812588460961763	0.00012625763471428838	CAP_down
TSPAN2	6.65650577928582	0.00012624000933773386	CAP_up
MLLT10	-0.3677141865078041	0.00012617770221078797	background
XPC	0.1456448517048003	0.0001261701820481582	background
GPRASP2	-5.083941732322114	0.00012612996126204476	CAP_down
YOD1	1.0260827759109326	0.00012606658456803006	CAP_up
IL15	1.0298001520572966	0.00012590861350662947	CAP_up
RGL1	1.9734545832213	0.00012584472394234526	CAP_up
ANKRD49	-0.1006123276616009	0.00012573516287541818	background
HOXA9	4.582821672487883	0.00012568060799331675	CAP_up
TFEB	3.7904742513364096	0.00012563201636930894	CAP_up
GPT2	-0.0080898685908256	0.00012561974347972393	background
IDI1	5.450050677853369	0.00012560521186414457	CAP_up
ITGA10	-0.1058669962423707	0.00012560211629526367	background
NFE2L3	-1.369845160187744	0.0001254797035977388	CAP_down
GNAO1	-2.112081151670345	0.00012547261915717644	CAP_down
PCGF5	-0.0607869887412685	0.0001254288886750955	background
CDCA8	6.046364581418558	0.00012537912826784842	CAP_up
RAPGEF5	0.014178130382125	0.00012532526397309685	background
GNA15	7.255176712690852	0.00012532207000175676	CAP_up
ERLIN2	1.2949417901025306	0.00012527773672107306	CAP_up
KDM5D	0.2188376575631996	0.00012523612592290045	background
GPR84	30.01988440783399	0.00012519650368154168	CAP_up
RPA2	-0.9406920347989854	0.0001251519234672598	background
SNX20	4.589002182929559	0.0001251221064937685	CAP_up
RANBP9	2.1419190403138773	0.00012505342313356779	CAP_up
DLG1	-0.9571543655547576	0.00012502548098007146	background
GPI	0.1334198883423482	0.00012500204882406708	background
RAD18	-1.6716318089353115	0.00012497493263183523	CAP_down
LATS2	3.771410504595852	0.00012494206008863986	CAP_up
TARDBP	-0.4753371315930704	0.00012493809233432029	background
PLXDC2	4.50306839299215	0.00012489125136527925	CAP_up
MEFV	6.740871593802143	0.00012469340350593143	CAP_up
BUB1B	2.183189793837515	0.00012465811193633353	CAP_up
PDE6B	-5.609893220194792	0.0001246186960326725	CAP_down
H2AC7	2.014139769919653	0.00012434276005878237	CAP_up
CDC27	-0.1925741817369464	0.0001243168385286225	background
KPNA2	2.02468935895153	0.0001242060201566161	CAP_up
KYAT3	0.1845274561270341	0.00012416873102530306	background
DERL1	0.1647188202664989	0.00012410678961837738	background
WDHD1	-0.0062878102145429	0.00012407114066944784	background
ARHGEF5	-0.0152884401485993	0.0001239488542597034	background
LAMC1	2.2994596948716124	0.00012385477547270597	CAP_up
EMB	2.9914478393843376	0.00012385236751030277	CAP_up
WASL	-0.1769904444010958	0.00012382393592090155	background
PHF1	-0.8616091940209535	0.00012363623094878174	background
TOMM70	-1.4169538117398586	0.00012362515415778822	CAP_down
CR2	-5.473174763580971	0.0001235851536435118	CAP_down
HUS1	-0.4521397040004802	0.00012355223344046688	background
TXNRD2	-0.4821406241222124	0.0001235463280990438	background
MVD	-0.2653283686459555	0.00012353704806565923	background
RANGAP1	-0.5128869829532055	0.0001234775943032883	background
IFT88	-0.9414198003253628	0.00012341897063469857	background
SARM1	-6.243195127790767	0.00012340009058662806	CAP_down
TNRC18	1.6536694551082307	0.00012337407947771525	CAP_up
AGRN	0.0013152276409893	0.00012335760135030301	background
CD40LG	-9.628455022102107	0.00012327805274057186	CAP_down
ALAD	0.1273760972786071	0.00012308884301832332	background
MSN	1.2518065767370548	0.00012303802070333438	CAP_up
CUL2	0.0078658737563783	0.00012291694549663518	background
ABCA3	-3.073365213021019	0.00012290580958966522	CAP_down
RGS3	1.7105762877220652	0.00012283139356894187	CAP_up
FANCG	-0.1416098764035074	0.00012281464971305368	background
PPP2R3B	-0.011108080018699	0.00012281089622976615	background
ITGAE	-0.0046532660788833	0.00012277153262117623	background
PRKCH	-6.033757314936566	0.00012273854315132573	CAP_down
SLC16A7	-2.635104999597056	0.0001226981589663497	CAP_down
UBE4B	0.6184953258506045	0.000122666993217008	background
DGAT1	1.383517593868565	0.00012261365099818113	CAP_up
MAP4	-0.0020401903466583	0.000122524611419618	background
MARK3	3.0859938663959503	0.00012245056678550757	CAP_up
CNPY4	-0.4232948390202306	0.00012242082966891992	background
PPP4C	4.861255853362354	0.00012239183874204217	CAP_up
MYLIP	2.457446872584436	0.000122361108000139	CAP_up
PNPLA8	1.8321406877947977	0.00012225889973449625	CAP_up
ATXN7L3	4.855799373397669	0.00012220454488100566	CAP_up
SELENOS	0.2852453253954732	0.00012217902077039564	background
DEDD2	3.591156113970536	0.00012215965023883133	CAP_up
TIMELESS	0.034766878960765	0.00012206069499606282	background
PDE6G	-0.1341976297195292	0.00012202299941066098	background
PPP3R1	1.43680923971732	0.00012198968518084876	CAP_up
HAVCR2	0.1541070057420684	0.00012190379492841594	background
RYR2	1.017877812773386	0.00012190278572983836	CAP_up
ODF2	-0.819661341479444	0.00012187765285928101	background
TADA1	-1.768570045648007	0.00012186240223403526	CAP_down
MVK	-0.3365404754592508	0.00012184215985052942	background
CCNI	0.2898384056576252	0.0001216811491816455	background
MDFIC	-4.151664652039608	0.00012167007215629275	CAP_down
SYNJ1	1.2156545839613917	0.0001216490671436705	CAP_up
SLC26A6	3.333019646316941	0.00012155019777234372	CAP_up
PARP4	2.7174783070788013	0.00012146057557678367	CAP_up
DYNC1H1	-0.5212592540503873	0.00012134860182173492	background
ATF7	1.6250612881772255	0.0001213258589109254	CAP_up
ZFAND5	4.608994213001055	0.00012129273518124733	CAP_up
CSE1L	-0.351012560536016	0.00012128900079099076	background
ASF1B	3.0242378407423733	0.00012127010681129755	CAP_up
CCT6A	-0.3425260763113978	0.00012123756747287264	background
KCNQ1	0.1583656466490066	0.00012118385896893299	background
HCFC1	0.0407321291749125	0.0001210693422665247	background
KHDRBS1	-0.0030221048184709	0.0001210373394719252	background
IL1R2	29.859007312745543	0.00012101415948328257	CAP_up
RNF135	7.898490549385075	0.00012100365829274222	CAP_up
MTMR4	1.8770609832853535	0.00012095398074315047	CAP_up
JUP	-0.1360409840805019	0.00012092834732080107	background
MPI	-2.8173550527442988	0.00012092767507621492	CAP_down
SIK2	-1.8236908415847288	0.0001209127779779542	CAP_down
ACSS2	5.647915152704894	0.0001208307282718127	CAP_up
UBE2C	15.039810094628448	0.00012078509790037806	CAP_up
MAN2A1	-0.1395996714111572	0.00012074268710262079	background
RNGTT	0.0057215618930883	0.00012072618693788667	background
MCM5	-0.1561325264362747	0.00012068109496759292	background
PGM5	2.0462136826556523	0.00012062170958293898	CAP_up
STARD3	1.1293356928482563	0.00012045318404304645	CAP_up
ERI3	-3.3212782172213804	0.0001204092518767561	CAP_down
PGAP3	-5.779120013343491	0.00012040688808143041	CAP_down
CD300C	0.2173546861750248	0.00012029492555950686	background
CENPA	8.600045710986405	0.00012023977529852176	CAP_up
TNFRSF8	0.3208301298889556	0.00012014154629954548	background
WAS	4.93094421203076	0.00012013832312291976	CAP_up
ADAM12	-11.935767438596672	0.00012013748614194347	CAP_down
BAIAP2	-0.8622627667036417	0.00012012697549363156	background
PLAAT4	-0.6245232879291229	0.00012000038253549279	background
S1PR3	0.5060782575156184	0.00011999587021726326	background
UBE2V2	-0.0110788107929716	0.00011997075845634641	background
PAXIP1	-0.0984973856921293	0.00011994088709230056	background
CSNK2B	0.1931520277765568	0.00011989257194240626	background
DR1	0.932386775807892	0.00011985880976326415	background
NBPF1	-3.092702925014602	0.00011980987177632237	CAP_down
PYCARD	7.27092935683704	0.00011974021651855195	CAP_up
SERPINB10	11.059759063782275	0.00011972144728838085	CAP_up
SEPTIN7	0.1327005223543001	0.00011964076983669709	background
CD2	-4.556522938291957	0.00011961697881405119	CAP_down
USP27X	-0.1117987783099548	0.00011958110199967083	background
PTH2R	2.344565409910099	0.00011952809965317927	CAP_up
TNPO2	-0.1585609012194702	0.00011952164644356506	background
ENO3	-0.8520603370410379	0.00011941794855234123	background
PDS5B	0.2387753198448271	0.00011933008335835186	background
GABBR1	-0.1443073231044058	0.00011931688731163039	background
STN1	-0.2039911739632363	0.00011930560417891955	background
RASGRP2	-0.8472255893144806	0.00011898472266959478	background
FLAD1	-0.118531137329589	0.00011898015809615566	background
CACNA1D	1.9806878639030048	0.00011896085269958882	CAP_up
POLDIP2	1.2749478594396728	0.00011895412628035584	CAP_up
S1PR5	-10.47860973425366	0.0001189382265757982	CAP_down
UBR1	0.0052775933238372	0.00011875139337562976	background
TNFRSF1B	2.404101678403848	0.00011873469132172037	CAP_up
TELO2	-0.6226004588558127	0.00011871182020683392	background
USP42	0.0531721614624972	0.00011866286776799331	background
SETD9	0.209892239834183	0.00011866286776799331	background
ZMAT3	-1.100524314337762	0.00011866286776799331	CAP_down
CCDC106	-0.7675092291037564	0.00011866286776799331	background
DRAM1	15.844643968508002	0.00011866286776799331	CAP_up
YAF2	-0.4566681538529136	0.00011861469038937391	background
FANCA	1.682081849835947	0.00011853608041779454	CAP_up
DNAJC3	8.932469129639038	0.00011853382550084934	CAP_up
USP44	-8.841325855069087	0.00011852062679255842	CAP_down
CMKLR1	-7.013951853143641	0.00011844732618707488	CAP_down
UBQLN1	0.5324927991224097	0.00011839432416303462	background
RGL4	17.205879043416914	0.00011833391086580464	CAP_up
CD2AP	-0.3787756843444617	0.00011827950347023836	background
PCGF3	0.6669121204389106	0.00011826779902472269	background
ARVCF	-6.664162627737985	0.00011817291375220436	CAP_down
SLPI	22.6475382552401	0.00011817118708832623	CAP_up
NSMF	-4.38141741950606	0.00011813070524998228	CAP_down
DGUOK	0.2757210666774903	0.00011798270281187137	background
GCNA	0.4449368751272378	0.00011788629271187029	background
PIK3R4	0.0051040347813465	0.00011780049059460759	background
LTA	-0.9831585547231892	0.0001177910071284216	background
TESC	-2.4621187513810616	0.00011770536532445359	CAP_down
SHCBP1	5.604549423182139	0.00011767648176820388	CAP_up
POLE3	-0.4101542985007355	0.00011763030854595349	background
NUDT15	-0.2326161640124624	0.00011761640203747581	background
DCP1B	-2.433637227809422	0.00011753521251834687	CAP_down
GPX4	-0.0624795788705525	0.00011750437081223097	background
CFD	-0.0029056761662563	0.00011742890255680006	background
LAMTOR3	4.690468551581697	0.00011741036914494857	CAP_up
NBEA	-2.7885741011835075	0.00011738498384401326	CAP_down
MCMBP	7.824469493368466	0.00011731649336335406	CAP_up
FZD1	0.0386573607388524	0.00011726665769969286	background
RWDD3	-0.4791169509229099	0.00011717950599790164	background
GTF2IRD2B	-1.7238877989020245	0.00011713118576688984	CAP_down
GTSF1	-0.1414502354507238	0.00011705467779599921	background
L3MBTL1	-4.167830655876403	0.00011704659233274116	CAP_down
DCTPP1	-0.0483596551600448	0.00011704084017038703	background
GPA33	-13.074131126069716	0.00011696972415068395	CAP_down
BRD2	0.8454729808540875	0.00011693669540315458	background
RNF8	-0.1695185332256719	0.00011689974121283813	background
APPBP2	-0.2553038642421671	0.00011686255869103897	background
MORF4L2	0.0744850913834213	0.00011678701896646358	background
ERCC5	-1.7578298298664754	0.00011667602428347006	CAP_down
MARCHF6	0.1288472525070288	0.00011663618195141377	background
RYR1	-2.6691137482583787	0.00011655610224629903	CAP_down
POLD1	-0.0558032115736994	0.0001165247833494457	background
F2RL3	0.2620381883477856	0.00011643268547404948	background
ADAR	5.103322071149477	0.00011637691940857462	CAP_up
LMNA	0.2453748311287952	0.00011632871686017001	background
SLC22A4	20.914521389534407	0.00011631988371503182	CAP_up
PPP1R3B	15.565153804466735	0.00011627026325374492	CAP_up
SYVN1	0.5302143160047946	0.00011626149634535039	background
FDPS	0.4225127852293979	0.00011621870268965105	background
LBR	5.341064662236726	0.00011621744143432486	CAP_up
SYNPO2	-0.0014192160858766	0.00011621678245520744	background
CHD1L	-3.278102178713599	0.00011615751451951818	CAP_down
TPI1	2.6521746967384594	0.00011603150237657694	CAP_up
CDK9	-0.0527957962826469	0.00011594906592207209	background
KIF18B	3.327118724146749	0.00011592990519600587	CAP_up
FZD5	6.9046910024973975	0.00011590499765668417	CAP_up
IL16	0.0586761865432048	0.00011589769256504717	background
KYAT1	-0.2562023953655745	0.00011570070414493838	background
UBTF	-0.3751087685260872	0.00011567540724889341	background
ATXN1	2.454218777251585	0.00011563462634103749	CAP_up
DBP	-8.31256976544337	0.00011556427224120242	CAP_down
ADGRG3	25.86722182144664	0.00011551479839051754	CAP_up
MCM2	0.6000487648393205	0.00011540751888219703	background
NBN	6.030113622311747	0.00011538175581607005	CAP_up
FBXO5	0.0990918076378601	0.00011534594081523777	background
ZNF652	0.0085998150597965	0.00011529024216845943	background
ZBTB47	2.3423403495977118	0.00011529024216845943	CAP_up
RABIF	1.3327919315023278	0.00011525323614556551	CAP_up
RASGRP1	-6.751281823407152	0.00011525241593378728	CAP_down
IMPDH1	8.49158966872811	0.00011523033682490893	CAP_up
GABPA	0.011523219854458	0.00011520488995870126	background
CYFIP2	-0.3267515343204266	0.00011516956653855592	background
CCT5	0.9122685733964668	0.00011514720583271918	background
CANX	0.0125977490677977	0.00011514564630136592	background
LY86	-0.1101848714050663	0.0001150331006072637	background
RUVBL2	-0.000782383941542	0.00011500388074817163	background
AMFR	0.2274235895703975	0.00011499461854448232	background
RFC3	-0.302335476713434	0.0001149442237241736	background
HES1	0.7705768081956916	0.00011492383920285152	background
PLCD3	3.2897506319508194	0.00011481704438051881	CAP_up
GYPC	-1.5385610745509704	0.00011480961958660888	CAP_down
MTHFD1L	0.7441828300011929	0.00011477801839374275	background
DCAF6	1.0278587904402388	0.00011477268521960713	CAP_up
EVI5L	-0.0347843323360815	0.00011476404372495535	background
CDT1	5.361453295375951	0.00011470004456366939	CAP_up
SPTBN1	-0.2020255145585439	0.00011458499394839943	background
IL2RB	-8.83951960979832	0.0001145532171522786	CAP_down
FZD2	0.0219565089555424	0.00011451018453247082	background
MCM9	-0.2665551613764924	0.00011449372192220293	background
SPPL2B	-0.9804988649296388	0.0001144459764923026	background
SPPL2A	5.440465539922696	0.0001144459764923026	CAP_up
UBAP2L	0.0136206584743094	0.00011433258717234062	background
ATG5	0.2312559416523706	0.0001143308524366986	background
CCDC117	0.0383148078738434	0.0001143277255999561	background
SDF2L1	0.1773702008528498	0.00011432421803409525	background
KCNH8	-6.393568012217168	0.00011431789663546479	CAP_down
LIPT1	-4.409957315299131	0.00011430483486725517	CAP_down
SUPT7L	-0.622532359666072	0.00011421293092099171	background
PGAM1	6.439525972791714	0.00011417681981691405	CAP_up
PTMA	-0.2430789479449832	0.00011417457958479198	background
MIS18A	-0.4787147075998721	0.00011413891095332457	background
TNFRSF4	-1.3958878465327538	0.0001139830007301427	CAP_down
WAPL	0.2477803296640744	0.00011391513255970331	background
DNM2	2.575393897210673	0.00011391449948057026	CAP_up
NACC1	1.9742866499465848	0.0001139089825030365	CAP_up
EPHA1	-3.1271637423335124	0.00011388327600340212	CAP_down
RECQL5	-0.0384381070530139	0.00011387565661506166	background
GLUD1	-0.282986282290212	0.00011386743368255519	background
TST	2.2411392973527744	0.00011380402900796522	CAP_up
BRWD1	-1.5510519207827198	0.00011378997603525372	CAP_down
NR1D2	-6.202729934129403	0.00011367586378622073	CAP_down
RBBP8	3.437765625864248	0.00011366682521224483	CAP_up
WDR86	-9.172059946207376	0.00011366402547424302	CAP_down
MPST	4.000003116465765	0.00011362737697265351	CAP_up
GSN	9.87633004062393	0.00011361472436462219	CAP_up
OAT	3.622171581793949	0.00011358445771005462	CAP_up
PGAM4	5.644166313751566	0.00011350559113271173	CAP_up
CYP26C1	0.9372618656323712	0.00011350520586744769	background
RASD1	-2.083496597632881	0.00011343999492283552	CAP_down
ATG14	-1.092307092321545	0.00011340278136832053	CAP_down
PLCD1	-0.3612648375325069	0.00011335617356272161	background
AJAP1	-14.81422828803094	0.00011334396110909434	CAP_down
RING1	-0.1759289442536204	0.00011333333143657531	background
F2RL1	9.065499092394573	0.00011331876970572938	CAP_up
MPL	-0.0439932186474728	0.00011320156573394675	background
ZFP36	5.721429018287333	0.00011318007080786338	CAP_up
PPP3CB	0.4096448513220239	0.00011310749015983599	background
GINS2	3.255941470399925	0.00011305399220658118	CAP_up
KIAA1671	-7.218426290895159	0.00011281856060276182	CAP_down
TADA2B	1.9688689777082693	0.0001127836439150925	CAP_up
PGM3	-0.2530531792539104	0.00011276369178867661	background
CHTF8	-0.2200261961937293	0.00011267029258802749	background
SMARCB1	-0.4981295459635482	0.00011254447465855446	background
PLEKHF1	-6.158236290336871	0.00011249286653590762	CAP_down
UBE2D3	4.106882887782106	0.0001124889868172447	CAP_up
PDCD2L	-1.7201707094249843	0.0001124113899616372	CAP_down
ARAP3	2.923527589346932	0.00011238392563219136	CAP_up
LIMA1	-2.247942824333362	0.0001123781182047796	CAP_down
TUBA1C	3.84299150810683	0.00011237509633492755	CAP_up
CHEK2	-0.7059896961125957	0.00011237375947221591	background
ATF6	4.476372522906094	0.00011236582494671525	CAP_up
AGO1	0.0846342584867307	0.00011235185233480101	background
STAG1	0.4633992144584307	0.00011231154060022457	background
POU2F2	-0.2282933941688457	0.000112303021549072	background
GPRC5D	0.256057989760986	0.00011229048070636653	background
CD163	4.507582041859059	0.00011222311640502841	CAP_up
CSRNP1	7.464726361027997	0.00011208233733225427	CAP_up
NLRC4	19.07921172803775	0.00011205337724736356	CAP_up
SPRED2	4.088537002896626	0.00011196374431946037	CAP_up
PCM1	-0.3135423979601986	0.00011196323367913882	background
RPA1	-3.5182035302776127	0.00011190819573419124	CAP_down
MUC16	-7.138803437294866	0.00011188888834371071	CAP_down
TFAM	-0.0355529575271558	0.00011186236127234644	background
RNF2	0.1878561471344816	0.00011185339549562768	background
KCTD2	5.520634131357127	0.00011184662091533823	CAP_up
SLC49A4	4.879507042682737	0.00011178504668287836	CAP_up
NAB2	-1.629442272715513	0.00011176262282660558	CAP_down
TOB1	0.9906334873138076	0.00011174474172211743	background
NLRC3	-6.529578191595768	0.00011168695002406056	CAP_down
CLEC10A	-4.162151486899697	0.00011161187181442223	CAP_down
RHOH	-2.73991978094996	0.0001115832053542003	CAP_down
CLIP1	3.02451636653492	0.00011155804164679684	CAP_up
AASDH	-0.4204509501965708	0.00011155726463322918	background
ACOX3	0.0018602911901262	0.00011153108497162876	background
HBD	7.285171550479752	0.00011153097150847867	CAP_up
DOK4	0.7652894276831986	0.00011152830597368892	background
MYCBP	2.068734252858436	0.0001115117396392921	CAP_up
MED12	2.1935289136729392	0.00011140296182056299	CAP_up
B3GAT1	-2.538440404513985	0.0001113360643949029	CAP_down
