library	input_set	Term	Adjusted.P.value	P.value	Odds.Ratio	Combined.Score	Genes
Reactome_2022	top200_intersect_CAP_up	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	0.0533799730602321	0.0196622634581574	9.81961947121324	38.5818155621958	HSP90AA1;PLK1
Reactome_2022	top200_intersect_CAP_up	FCGR3A-mediated Phagocytosis R-HSA-9664422	0.0548775701521389	0.0202928568764024	9.64983001457018	37.6100805962839	SYK;MAPK1
Reactome_2022	top200_intersect_CAP_up	Regulation Of PTEN Gene Transcription R-HSA-8943724	0.0554560500348809	0.0209318549688364	9.48579613272857	36.676670619157	MAPK1;PPARG
Reactome_2022	top200_intersect_CAP_up	Selective Autophagy R-HSA-9663891	0.0554560500348809	0.0209318549688364	9.48579613272857	36.676670619157	HSP90AA1;VCP
Reactome_2022	top200_intersect_CAP_up	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	0.0554560500348809	0.0215791897760076	9.32723004694835	35.7794957088152	MAPK1;KDM7A
Reactome_2022	top200_intersect_CAP_up	PTK6 Promotes HIF1A Stabilization R-HSA-8857538	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	HIF1A
Reactome_2022	top200_intersect_CAP_up	Activation Of TRKA Receptors R-HSA-187015	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	ADORA2A
Reactome_2022	top200_intersect_CAP_up	Phosphorylation Of Emi1 R-HSA-176417	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	PLK1
Reactome_2022	top200_intersect_CAP_up	CD22 Mediated BCR Regulation R-HSA-5690714	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	PTPN6
Reactome_2022	top200_intersect_CAP_up	CLEC7A/inflammasome Pathway R-HSA-5660668	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	NFKB1
Reactome_2022	top200_intersect_CAP_up	Scavenging By Class F Receptors R-HSA-3000484	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Estrogen Biosynthesis R-HSA-193144	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	CYP19A1
Reactome_2022	top200_intersect_CAP_up	Suppression Of Apoptosis R-HSA-9635465	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	MAPK1
Reactome_2022	top200_intersect_CAP_up	Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	PTGS2
Reactome_2022	top200_intersect_CAP_up	Synthesis Of Lipoxins (LX) R-HSA-2142700	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	ALOX5
Reactome_2022	top200_intersect_CAP_up	Uptake And Function Of Diphtheria Toxin R-HSA-5336415	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Negative Feedback Regulation Of MAPK Pathway R-HSA-5674499	0.0554560500348809	0.0217036627474641	55.3388888888888	211.963120718212	MAPK1
Reactome_2022	top200_intersect_CAP_up	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	0.0563984730824944	0.0222347937044654	9.1738628492265	34.9166112544489	EP300;NFKB1
Reactome_2022	top200_intersect_CAP_up	Signaling By MET R-HSA-6806834	0.0563984730824944	0.0222347937044654	9.1738628492265	34.9166112544489	PTPN1;STAT3
Reactome_2022	top200_intersect_CAP_up	Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	0.0574531648810891	0.0228985995281463	9.02544298046342	34.0862057198171	EGLN1;HIF1A
Reactome_2022	top200_intersect_CAP_up	Semaphorin Interactions R-HSA-373755	0.0574531648810891	0.0228985995281463	9.02544298046342	34.0862057198171	GSK3B;HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	0.0574531648810891	0.0228985995281463	9.02544298046342	34.0862057198171	PCNA;EP300
Reactome_2022	top200_intersect_CAP_up	Dual Incision In TC-NER R-HSA-6782135	0.058926351008119	0.0235705404032476	8.88173485356584	33.2865896069123	PCNA;EP300
Reactome_2022	top200_intersect_CAP_up	CREB Phosphorylation R-HSA-199920	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	MAPKAPK2
Reactome_2022	top200_intersect_CAP_up	RSK Activation R-HSA-444257	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	MAPK1
Reactome_2022	top200_intersect_CAP_up	DEx/H-box Helicases Activate Type I IFN And Inflammatory Cytokines Production R-HSA-3134963	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	NFKB1
Reactome_2022	top200_intersect_CAP_up	STAT5 Activation R-HSA-9645135	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	FLT3
Reactome_2022	top200_intersect_CAP_up	Signaling By MAPK Mutants R-HSA-9652817	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	MAPK1
Reactome_2022	top200_intersect_CAP_up	Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	CA1
Reactome_2022	top200_intersect_CAP_up	FLT3 Signaling By CBL Mutants R-HSA-9706377	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	FLT3
Reactome_2022	top200_intersect_CAP_up	IkBA Variant Leads To EDA-ID R-HSA-5603029	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	NFKB1
Reactome_2022	top200_intersect_CAP_up	Modulation By Mtb Of Host Immune System R-HSA-9637628	0.0612072268302104	0.0252755023025473	46.1134259259259	169.601474916598	TLR2
Reactome_2022	top200_intersect_CAP_up	Costimulation By CD28 Family R-HSA-388841	0.0618610578003612	0.0256345102827396	8.47673922321809	31.0572109068591	MAP3K8;PTPN6
Reactome_2022	top200_intersect_CAP_up	G Alpha (I) Signaling Events R-HSA-418594	0.0656282101482836	0.0272900039321639	3.69264069264069	13.2980661668755	HCAR2;CXCR1;ADORA3;MAPK1
Reactome_2022	top200_intersect_CAP_up	Regulation Of RUNX2 Expression And Activity R-HSA-8939902	0.0674746246242863	0.0284963688714758	7.9907444668008	28.4308978736171	ESRRA;GSK3B
Reactome_2022	top200_intersect_CAP_up	Interferon Alpha/Beta Signaling R-HSA-909733	0.0674746246242863	0.0284963688714758	7.9907444668008	28.4308978736171	PTPN1;PTPN6
Reactome_2022	top200_intersect_CAP_up	Biosynthesis Of Maresins R-HSA-9018682	0.0674746246242863	0.0288344798754144	39.5238095238095	140.158676844349	ALOX5
Reactome_2022	top200_intersect_CAP_up	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242	0.0674746246242863	0.0288344798754144	39.5238095238095	140.158676844349	CTSL
Reactome_2022	top200_intersect_CAP_up	SHC-related Events Triggered By IGF1R R-HSA-2428933	0.0674746246242863	0.0288344798754144	39.5238095238095	140.158676844349	IGF1R
Reactome_2022	top200_intersect_CAP_up	Synthesis Of Ketone Bodies R-HSA-77111	0.0674746246242863	0.0288344798754144	39.5238095238095	140.158676844349	SOAT1
Reactome_2022	top200_intersect_CAP_up	Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670	0.0674746246242863	0.0288344798754144	39.5238095238095	140.158676844349	CYP1B1
Reactome_2022	top200_intersect_CAP_up	Interleukin-18 Signaling R-HSA-9012546	0.0674746246242863	0.0288344798754144	39.5238095238095	140.158676844349	ALOX5
Reactome_2022	top200_intersect_CAP_up	Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	0.0696702285821599	0.0299732350303105	7.76799687010954	27.245864204611	GSK3B;EP300
Reactome_2022	top200_intersect_CAP_up	Signaling By NOTCH1 R-HSA-1980143	0.0696702285821599	0.0299732350303105	7.76799687010954	27.245864204611	EP300;HIF1A
Reactome_2022	top200_intersect_CAP_up	Cilium Assembly R-HSA-5617833	0.0709425019560568	0.0306226627148446	4.62388758782201	16.118941177557	HSP90AA1;PLK1;NEK2
Reactome_2022	top200_intersect_CAP_up	Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814	0.071443001418588	0.0314800472317496	7.55728968405024	26.1361408839065	PLK1;NEK2
Reactome_2022	top200_intersect_CAP_up	Protein Ubiquitination R-HSA-8852135	0.071443001418588	0.0314800472317496	7.55728968405024	26.1361408839065	VCP;PCNA
Reactome_2022	top200_intersect_CAP_up	Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	0.071443001418588	0.0322445260351344	7.45615023474178	25.6074544510727	PCNA;EP300
Reactome_2022	top200_intersect_CAP_up	PI3K/AKT Activation R-HSA-198203	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	PIK3CB
Reactome_2022	top200_intersect_CAP_up	PI5P Regulates TP53 Acetylation R-HSA-6811555	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	EP300
Reactome_2022	top200_intersect_CAP_up	BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	STAT3
Reactome_2022	top200_intersect_CAP_up	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	MAPK14
Reactome_2022	top200_intersect_CAP_up	Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	CYP1B1
Reactome_2022	top200_intersect_CAP_up	Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	ALOX5
Reactome_2022	top200_intersect_CAP_up	Interleukin-1 Processing R-HSA-448706	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	NFKB1
Reactome_2022	top200_intersect_CAP_up	Interleukin-23 Signaling R-HSA-9020933	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	STAT3
Reactome_2022	top200_intersect_CAP_up	Interleukin-9 Signaling R-HSA-8985947	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	STAT3
Reactome_2022	top200_intersect_CAP_up	MAPK1 (ERK2) Activation R-HSA-112411	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	MAPK1
Reactome_2022	top200_intersect_CAP_up	NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	RXRA
Reactome_2022	top200_intersect_CAP_up	NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433	0.071443001418588	0.0323806409307269	34.5815972222222	118.621605868854	RXRA
Reactome_2022	top200_intersect_CAP_up	Oncogenic MAPK Signaling R-HSA-6802957	0.0723859021571438	0.0330163035738339	7.3576723498888	25.0952088663899	MAPK1;KDM7A
Reactome_2022	top200_intersect_CAP_up	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	0.0723859021571438	0.0330163035738339	7.3576723498888	25.0952088663899	FLT3;PIK3CB
Reactome_2022	top200_intersect_CAP_up	SARS-CoV-2-host Interactions R-HSA-9705683	0.0758670256138289	0.0349569801796712	4.3820873427091	14.6959307371418	HSP90AA1;PTPN6;TLR2
Reactome_2022	top200_intersect_CAP_up	Organic Cation Transport R-HSA-549127	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	SLC22A1
Reactome_2022	top200_intersect_CAP_up	Abacavir ADME R-HSA-2161522	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	SLC22A1
Reactome_2022	top200_intersect_CAP_up	Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	MAPK14
Reactome_2022	top200_intersect_CAP_up	RUNX3 Regulates p14-ARF R-HSA-8951936	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	EP300
Reactome_2022	top200_intersect_CAP_up	Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	EP300
Reactome_2022	top200_intersect_CAP_up	Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	FLT3
Reactome_2022	top200_intersect_CAP_up	Signal Attenuation R-HSA-74749	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	MAPK1
Reactome_2022	top200_intersect_CAP_up	Interleukin-21 Signaling R-HSA-9020958	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	STAT3
Reactome_2022	top200_intersect_CAP_up	Ketone Body Metabolism R-HSA-74182	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	SOAT1
Reactome_2022	top200_intersect_CAP_up	Neurotransmitter Clearance R-HSA-112311	0.0758670256138289	0.0359140308301434	30.7376543209876	102.252717817303	SLC22A1
Reactome_2022	top200_intersect_CAP_up	PI Metabolism R-HSA-1483255	0.0761870979824365	0.0361751688261929	6.98838028169014	23.19710608907	PIK3CB;PIK3CG
Reactome_2022	top200_intersect_CAP_up	Interferon Signaling R-HSA-913531	0.0772168631567715	0.0367752254746638	4.29224075416968	14.1769745370043	PTPN1;PTAFR;PTPN6
Reactome_2022	top200_intersect_CAP_up	Platelet Homeostasis R-HSA-418346	0.0774182246699013	0.0369825188351183	6.9017562163102	22.7572293886089	PTPN6;MAPK14
Reactome_2022	top200_intersect_CAP_up	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	0.0788852162919726	0.0377968014751466	6.81724493301271	22.330095728751	GSK3B;CTBP2
Reactome_2022	top200_intersect_CAP_up	Carnitine Metabolism R-HSA-200425	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	RXRA
Reactome_2022	top200_intersect_CAP_up	Regulated Proteolysis Of p75NTR R-HSA-193692	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	NFKB1
Reactome_2022	top200_intersect_CAP_up	DSCAM Interactions R-HSA-376172	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	MAPK14
Reactome_2022	top200_intersect_CAP_up	Digestion Of Dietary Carbohydrate R-HSA-189085	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	MGAM
Reactome_2022	top200_intersect_CAP_up	Endosomal/Vacuolar Pathway R-HSA-1236977	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	CTSL
Reactome_2022	top200_intersect_CAP_up	Signaling By Leptin R-HSA-2586552	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	STAT3
Reactome_2022	top200_intersect_CAP_up	Erythrocytes Take Up Carbon Dioxide And Release Oxygen R-HSA-1237044	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	CA1
Reactome_2022	top200_intersect_CAP_up	Formation Of Apoptosome R-HSA-111458	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	MAPK1
Reactome_2022	top200_intersect_CAP_up	eNOS Activation R-HSA-203615	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Interleukin-27 Signaling R-HSA-9020956	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	STAT3
Reactome_2022	top200_intersect_CAP_up	Interleukin-6 Signaling R-HSA-1059683	0.0796718398283987	0.0394346948215383	27.6625	89.4358852072067	STAT3
Reactome_2022	top200_intersect_CAP_up	Programmed Cell Death R-HSA-5357801	0.0816984438319953	0.0405553426216379	4.12306620209059	13.2147889898503	HSP90AA1;STAT3;MAPK1
Reactome_2022	top200_intersect_CAP_up	Collagen Formation R-HSA-1474290	0.0838347225262111	0.042824755206465	6.35051216389244	20.0081709818796	CTSL;MMP9
Reactome_2022	top200_intersect_CAP_up	PECAM1 Interactions R-HSA-210990	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	PTPN6
Reactome_2022	top200_intersect_CAP_up	POU5F1 (OCT4), SOX2, NANOG Activate Genes Related To Proliferation R-HSA-2892247	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	STAT3
Reactome_2022	top200_intersect_CAP_up	Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	EP300
Reactome_2022	top200_intersect_CAP_up	Reversible Hydration Of Carbon Dioxide R-HSA-1475029	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	CA1
Reactome_2022	top200_intersect_CAP_up	Eicosanoids R-HSA-211979	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	TBXAS1
Reactome_2022	top200_intersect_CAP_up	Frs2-mediated Activation R-HSA-170968	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	MAPK1
Reactome_2022	top200_intersect_CAP_up	Interleukin-35 Signaling R-HSA-8984722	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	STAT3
Reactome_2022	top200_intersect_CAP_up	Josephin Domain DUBs R-HSA-5689877	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	VCP
Reactome_2022	top200_intersect_CAP_up	Maturation Of Nucleoprotein R-HSA-9683610	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	GSK3B
Reactome_2022	top200_intersect_CAP_up	NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563	0.0838347225262111	0.0429426780134261	25.1464646464646	79.1582825191568	EP300
Reactome_2022	top200_intersect_CAP_up	Activation Of HOX Genes During Differentiation R-HSA-5619507	0.0848092377402663	0.0436859095122523	6.27884158885899	19.6573556282525	RXRA;EP300
Reactome_2022	top200_intersect_CAP_up	Signaling By TGF-beta Receptor Complex R-HSA-170834	0.0848092377402663	0.0436859095122523	6.27884158885899	19.6573556282525	EP300;MAPK1
Reactome_2022	top200_intersect_CAP_up	Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	0.0879447009835615	0.0454275505799979	6.14022597121188	18.9833468353485	PLK1;AURKB
Reactome_2022	top200_intersect_CAP_up	Downstream TCR Signaling R-HSA-202424	0.0881814962552612	0.0463079232359266	6.07317819963257	18.6594890149373	PIK3CB;NFKB1
Reactome_2022	top200_intersect_CAP_up	Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	0.0881814962552612	0.04643802536608	23.0497685185185	70.7544140609547	MAPK1
Reactome_2022	top200_intersect_CAP_up	Cytochrome C-Mediated Apoptotic Response R-HSA-111461	0.0881814962552612	0.04643802536608	23.0497685185185	70.7544140609547	MAPK1
Reactome_2022	top200_intersect_CAP_up	FCGR Activation R-HSA-2029481	0.0881814962552612	0.04643802536608	23.0497685185185	70.7544140609547	SYK
Reactome_2022	top200_intersect_CAP_up	Trafficking And Processing Of Endosomal TLR R-HSA-1679131	0.0881814962552612	0.04643802536608	23.0497685185185	70.7544140609547	CTSL
Reactome_2022	top200_intersect_CAP_up	Mitotic Telophase/Cytokinesis R-HSA-68884	0.0881814962552612	0.04643802536608	23.0497685185185	70.7544140609547	PLK1
Reactome_2022	top200_intersect_CAP_up	NF-kB Is Activated And Signals Survival R-HSA-209560	0.0881814962552612	0.04643802536608	23.0497685185185	70.7544140609547	NFKB1
Reactome_2022	top200_intersect_CAP_up	Drug ADME R-HSA-9748784	0.0893739481742302	0.0471945884603489	6.00757231561411	18.3439781496913	SLC22A1;CES1
Reactome_2022	top200_intersect_CAP_up	Potential Therapeutics For SARS R-HSA-9679191	0.0913024823612534	0.0489865718967377	5.88050407709414	17.7368296826478	HSP90AA1;SYK
Reactome_2022	top200_intersect_CAP_up	AKT Phosphorylates Targets In Cytosol R-HSA-198323	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	GSK3B
Reactome_2022	top200_intersect_CAP_up	APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	GSK3B
Reactome_2022	top200_intersect_CAP_up	Physiological Factors R-HSA-5578768	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	CES1
Reactome_2022	top200_intersect_CAP_up	Prolonged ERK Activation Events R-HSA-169893	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	MAPK1
Reactome_2022	top200_intersect_CAP_up	RUNX3 Regulates NOTCH Signaling R-HSA-8941856	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	EP300
Reactome_2022	top200_intersect_CAP_up	Constitutive Signaling By EGFRvIII R-HSA-5637810	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Removal Of Flap Intermediate R-HSA-69166	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	PCNA
Reactome_2022	top200_intersect_CAP_up	Repression Of WNT Target Genes R-HSA-4641265	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	CTBP2
Reactome_2022	top200_intersect_CAP_up	Interleukin-15 Signaling R-HSA-8983432	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	STAT3
Reactome_2022	top200_intersect_CAP_up	Leading Strand Synthesis R-HSA-69109	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	PCNA
Reactome_2022	top200_intersect_CAP_up	Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	PCNA
Reactome_2022	top200_intersect_CAP_up	Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	0.0913024823612534	0.0499207817226997	21.275641025641	63.7698595851189	PCNA
Reactome_2022	top200_intersect_CAP_up	CLEC7A (Dectin-1) Signaling R-HSA-5607764	0.0926722388724725	0.0508030546912403	5.75867576593582	17.159695105184	SYK;NFKB1
Reactome_2022	top200_intersect_CAP_up	Organic Cation/Anion/Zwitterion Transport R-HSA-549132	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	SLC22A1
Reactome_2022	top200_intersect_CAP_up	Processive Synthesis On Lagging Strand R-HSA-69183	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	PCNA
Reactome_2022	top200_intersect_CAP_up	CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	GSK3B
Reactome_2022	top200_intersect_CAP_up	Signaling By Activin R-HSA-1502540	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	MAPK1
Reactome_2022	top200_intersect_CAP_up	Signaling By ERBB2 ECD Mutants R-HSA-9665348	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	FLT3
Reactome_2022	top200_intersect_CAP_up	Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	RXRA
Reactome_2022	top200_intersect_CAP_up	TRAF3-dependent IRF Activation Pathway R-HSA-918233	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	EP300
Reactome_2022	top200_intersect_CAP_up	Glycogen Storage Diseases R-HSA-3229121	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	GAA
Reactome_2022	top200_intersect_CAP_up	Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Mismatch Repair R-HSA-5358508	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	PCNA
Reactome_2022	top200_intersect_CAP_up	Negative Regulation Of FLT3 R-HSA-9706369	0.0944191838776092	0.0533909917466193	19.7549603174603	57.8842708041868	FLT3
Reactome_2022	top200_intersect_CAP_up	Antigen processing-Cross Presentation R-HSA-1236975	0.0975551764892186	0.0554485633443925	5.47500690417011	15.835359592086	CTSL;TLR2
Reactome_2022	top200_intersect_CAP_up	MHC Class II Antigen Presentation R-HSA-2132295	0.0975551764892186	0.0554485633443925	5.47500690417011	15.835359592086	CTSL;CTSD
Reactome_2022	top200_intersect_CAP_up	CRMPs In Sema3A Signaling R-HSA-399956	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	GSK3B
Reactome_2022	top200_intersect_CAP_up	Regulation Of KIT Signaling R-HSA-1433559	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	PTPN6
Reactome_2022	top200_intersect_CAP_up	Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	EP300
Reactome_2022	top200_intersect_CAP_up	Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	RXRA
Reactome_2022	top200_intersect_CAP_up	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	EP300
Reactome_2022	top200_intersect_CAP_up	Spry Regulation Of FGF Signaling R-HSA-1295596	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	MAPK1
Reactome_2022	top200_intersect_CAP_up	NLRP3 Inflammasome R-HSA-844456	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	NFKB1
Reactome_2022	top200_intersect_CAP_up	Translesion Synthesis By REV1 R-HSA-110312	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	PCNA
Reactome_2022	top200_intersect_CAP_up	p75NTR Signals Via NF-kB R-HSA-193639	0.0975551764892186	0.0568486999685374	18.437037037037	52.8656580429068	NFKB1
Reactome_2022	top200_intersect_CAP_up	Resolution Of Sister Chromatid Cohesion R-HSA-2500257	0.0981684968464937	0.0573473521146423	5.36917659804983	15.3484818197458	PLK1;AURKB
Reactome_2022	top200_intersect_CAP_up	Nucleotide Excision Repair R-HSA-5696398	0.0995351444062608	0.0592686937759916	5.26733988838692	14.8837855928001	PCNA;EP300
Reactome_2022	top200_intersect_CAP_up	Protein Methylation R-HSA-8876725	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	VCP
Reactome_2022	top200_intersect_CAP_up	Beta-catenin Phosphorylation Cascade R-HSA-196299	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	GSK3B
Reactome_2022	top200_intersect_CAP_up	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	MAPKAPK2
Reactome_2022	top200_intersect_CAP_up	RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	NFKB1
Reactome_2022	top200_intersect_CAP_up	Removal Of Flap Intermediate From C-strand R-HSA-174437	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	PCNA
