gene_symbol	D_meta	logFC_d	padj_d	logFC_v	padj_v
FBXO7	-4.065983437696302	-1.67890371310302	1.43456661631076e-05	-0.025096198	0.94883807
ATXN1L	-7.124465156065785	-1.67455448080854	1.58632833156581e-09	0.298262535	0.032958944
HK3	20.222004901588413	1.66933645450472	1.88604350869433e-09	2.591809644	5.9650398401239e-14
KLRC3	-16.11203380111761	-1.66896848654239	6.36834346946896e-07	-2.45530732	1.12278233333253e-09
MYBPC3	14.77207136172404	1.66624374042831	4.66293243687761e-10	2.070731946	1.48907535156875e-07
TECPR2	12.40711254065277	1.66513542127024	2.02062988691733e-08	1.884051275	4.24408583441617e-07
PRSS23	-13.663586471712991	-1.6634260225119	5.2692457268007e-07	-2.160498129	1.52172374019971e-08
LMNB1	20.421058345780096	1.65599390728528	7.05857800163443e-12	2.433123377	3.00604275309004e-16
CA4	33.509087643252144	1.65025714607328	2.16246369639457e-06	5.856533337	4.2225414855656197e-11
ITLN1	-2.0188798141723203	-1.64750893668784	0.0037020621695016	-0.210030578	0.706051937
PTGDR	-16.22154604933111	-1.64728377803642	1.52432590745937e-08	-2.073520929	2.64272086137016e-10
GNLY	-7.425198516812255	-1.64428232273419	1.59785848501965e-05	-1.803660318	0.000137768
ADM	29.093901901657546	1.6345570804696	8.61989453232401e-11	4.228775761	2.3066922517551e-13
FASLG	-7.310825675893966	-1.63445033867219	3.54185943711122e-05	-1.430875771	7.33350238064216e-06
AZU1	4.367525630763331	1.62707885632351	0.0191785942207176	2.078465368	0.00138552
VWCE	-2.1590053039197636	-1.62704041872503	0.0017059936267347	0.496070608	0.422387009
MYBL1	-15.46589832461647	-1.62552457137236	1.32769564130088e-06	-2.221602599	1.38152881543856e-10
KLRB1	-14.87525451767283	-1.62160859846329	1.0171163396459098e-11	-2.082121376	2.92943358650916e-07
IDO1	-1.8245582362800852	-1.6199745286405	0.0083174245256099	-0.541428415	0.304563567
KLRF1	-17.541017868245625	-1.61745943857073	3.84161443137626e-07	-2.476811105	6.000333510235769e-12
PDZK1IP1	-2.965478971903206	-1.61358241324286	0.0002300041795293	-0.271673583	0.599753109
DNASE1L3	-18.865747246475305	-1.61151576385007	0.0001635562522069	-3.163042195	4.82104542795132e-14
ZNF438	17.460930329041403	1.60694348413827	5.2495679420721e-12	2.143386244	1.44068547163902e-09
NCR3	-13.917908631175628	-1.60477975832883	6.32537066856757e-08	-1.860579411	1.66911094147562e-09
F5	17.540718667096524	1.6025185365233	8.59464371335749e-08	2.375930824	8.956231750614881e-15
PGLYRP1	24.85122050464083	1.59726288981516	4.5365816540621e-06	4.124879094	4.62205664515185e-12
OXCT2	3.3322024826522205	1.59356574284294	7.17490850913236e-05	0.236986816	0.556200198
PVALB	-2.737714993329049	-1.59286702658911	0.0003695559767338	-0.11335749	0.846548795
CEACAM1	24.360505964650347	1.5927273822886	5.51919431912025e-07	3.924653085	3.35320482395441e-11
CKAP4	21.121486650497328	1.57909402510113	5.74373223604155e-13	2.645607315	9.780048380514231e-15
RUNDC3A	-0.24643811681699335	-1.5730948050819	0.001028788549849	2.140459069	0.01082743
SULT1B1	12.358255496872095	1.56766117842558	2.06358325512521e-09	1.744976385	4.16742039572064e-07
CAMP	11.669623312435938	1.56382448535503	1.23174264031988e-05	2.796434509	2.50836819056562e-06
IRAK3	17.48801791007701	1.56295343936672	4.2509752730922e-08	2.349666152	4.03437949138965e-12
GPR141	12.545867201444544	1.5567709596302	4.08612484284671e-06	1.89666901	1.46176278670832e-09
APOBR	11.783244081673104	1.55664010145378	2.0998611294786e-12	1.557982914	7.17920143795054e-06
TRIM10	-2.3392472768651866	-1.55515740072891	0.0006904158147959	0.559637871	0.376860015
CACNG6	-18.17580797511696	-1.54634805993127	3.3686903322215e-06	-2.875243342	9.96340301235428e-11
KLRC1	-11.670606460510912	-1.53786420051355	7.50804467945549e-06	-1.932954596	9.93769881488543e-09
TNFAIP6	29.18834488799126	1.53224452473481	6.75030569892475e-09	4.605102025	9.637683898446027e-12
NSUN7	14.004463689728388	1.5257064918579	2.07879857860092e-05	3.40601758	7.48057932471175e-07
FCRL3	-10.263137137216109	-1.51962007053022	1.51178514331557e-05	-1.827404802	5.96213818516347e-08
G0S2	10.737683806904847	1.51594473531843	0.0002473754973517	5.104367208	0.000730941
HMBS	-1.966005277293413	-1.51535634543936	0.001677179346605	0.381827109	0.191901095
TGFA	14.834237142503003	1.51352088780359	9.56480866339163e-07	2.759876501	3.54675596633117e-08
PRTN3	9.27394928968548	1.51251380813283	0.0071471825777235	3.791502684	9.20592172924473e-05
SIPA1L2	17.98983065104297	1.50986268858091	2.13278248490464e-07	2.841638655	6.636040955326051e-10
PFKFB3	18.498867243989583	1.50876136123242	1.6674483626094e-07	2.683685253	5.73818415337472e-12
NSG1	-12.439022253798173	-1.50531490308959	0.0002011797187156	-2.044970863	2.59316089615593e-10
MANSC1	23.110208423861067	1.49723901935535	3.09288309906008e-06	3.965012877	1.65116722352495e-10
PFKFB2	10.648111533873069	1.49649496262611	0.0049924369686931	2.577890491	1.1876425584217e-07
PLVAP	-2.6518134537980624	-1.49505108526341	0.000661356419396	-0.714164431	0.169764613
RNASE3	9.267766247529917	1.49406385330908	0.0022910668324379	2.567566633	2.07522443901868e-06
KIF1B	17.49432227829811	1.49392212813514	3.95131498003572e-12	2.02984381	2.8911103260196696e-11
OLR1	7.498820958357034	1.49367532352347	0.016332511753083	2.742184357	3.19243276549805e-05
RRM2	7.183096542406593	1.48980736526327	0.0001505396629068	1.901426614	2.7504711287965e-05
FCAR	18.547365251049502	1.48927836742055	1.5116989646896e-06	2.842702155	5.22307066349719e-14
PPP1R3B	15.565153804466735	1.48882035568941	1.21529747688978e-06	2.835340159	1.32871660995342e-08
ADGRG1	-7.268856747626746	-1.48770836321905	5.87391469927927e-06	-1.716689188	0.000116107
SERPING1	6.448844604251882	1.48481495626302	0.0176914185943648	2.777655954	0.000196471
CLEC4D	17.064752379091182	1.47818111653877	1.91815430796703e-06	2.641783242	9.046777713645468e-11
PTGDS	-4.731678644245573	-1.47724010540191	4.89221169947855e-05	-1.213566521	0.002812356
FEZ1	-12.139452801901722	-1.47513549630018	0.0001762630236937	-1.902052424	4.01858620005104e-11
LRRN3	-22.136133259473105	-1.4751259944667	3.2432969014629e-05	-3.765123357	5.04828670927477e-14
PNPLA1	16.259971856841137	1.47280843637189	0.0007476876693137	2.803788185	1.0569955911782198e-11
C1QC	10.244751919439624	1.47260690638409	0.0005459973099583	2.735668162	1.84748433258326e-06
EPB42	0.8394635010077682	-1.47221943409688	0.0033884738231388	2.648486532	0.009841904
OLAH	15.501869912961308	1.46792746995594	0.0141963640055748	7.092832461	0.000102633
CYSTM1	21.092574855492437	1.46546550593415	6.13099020481124e-06	3.491125076	2.72006013380204e-11
PIWIL4	10.46684056296218	1.46504427538599	1.41539174545655e-08	1.425593309	2.39233856285767e-07
PLA2G7	-13.774906996844972	-1.46395189427982	0.0002233847324638	-2.390172275	4.1271131784300703e-10
MTF1	15.648364377267514	1.46243757135359	1.51842583475644e-13	1.67857462	1.6675359084978297e-11
KLRD1	-7.99451431730844	-1.46223352213686	2.30183061631567e-06	-1.549090551	1.00052801371503e-05
CES1	3.766663348326701	1.46007119439891	0.0004960820288604	1.312985258	0.008651028
LTB4R	13.847208010244742	1.45679167547676	1.7745479795831e-09	1.500033805	3.03754146973066e-12
SH2D1B	-15.776282345482148	-1.4549922950448	2.50085008140233e-06	-2.347482004	7.41974207378826e-12
H2AC20	8.506344365793115	1.4479116139108	2.88981252611672e-12	1.810056201	0.038938804
GTPBP1	8.898902146574223	1.44693761466046	0.0001977544762491	1.354280117	5.53722043205287e-10
MCTP2	9.445931961496575	1.4457121674823	3.92408568082362e-06	1.856804718	1.08363643404023e-06
LIN7A	16.42009926873556	1.44393034755889	8.72946092416029e-07	2.489134894	1.0957759857672e-10
DRC2	-9.308869052984035	-1.44019701786633	1.2959371708232e-05	-1.817105612	4.243560515348e-07
PEAK3	14.814602540347163	1.44000621555507	7.2802613017114e-05	2.694972193	1.54713320984598e-09
PLB1	7.738240352888125	1.43579678657305	0.0002467634940123	1.920610765	4.35431302223733e-06
SLC16A10	-16.543384827428135	-1.43236837778378	0.00035352832852	-2.814299801	1.27790571127395e-14
BCL6	22.11981373446485	1.43091511887752	3.37371682405401e-10	3.086069759	9.91134387861365e-13
ACSL1	20.64751081295445	1.42948213221527	4.38991975097527e-07	3.223846818	2.26072296168934e-12
PLBD1	17.610078141759054	1.42917218650587	1.38238562473825e-10	2.290475778	3.24231048838496e-10
CLIC3	-9.038716821151054	-1.42855469908355	4.84946316174028e-06	-1.706011766	7.1389423747346e-07
ANLN	9.595739654261614	1.4267094023602	0.0017592017724918	2.162351682	8.74480420136451e-08
RHOBTB3	-4.7006502694007715	-1.4259000108891	2.45415214917816e-05	-0.831237021	0.000396393
RAB13	6.924878085582379	1.42444309517165	3.81785965231364e-06	2.158332722	0.001442023
CDC45	6.631179003282863	1.42174299294354	0.0004355061936369	1.879555403	3.06360884786232e-05
PLSCR1	13.541693962043977	1.42067994416116	1.01458504691404e-05	2.144901962	3.79431348385905e-10
MMP23B	-13.174546619573903	-1.41936886677955	3.72523701728947e-08	-2.022487145	1.51980531283311e-08
ZNF683	-5.482930178477041	-1.41764896426355	1.26346872890639e-05	-1.474623517	0.001874102
RNASE2	18.291083218255885	1.41064591314215	1.85413830978341e-06	3.028808178	2.90380542388713e-10
AP5B1	15.223219062918758	1.4042566354903	8.83907661440434e-10	1.78695508	9.62494791350151e-12
NOG	-22.1714801548799	-1.39828708440745	0.0004995006409288	-3.972677734	1.22483802067571e-14
KLHL3	-14.18136923713845	-1.39189451234112	5.79652289457533e-05	-2.246565689	1.44733449161062e-14
NPR2	-6.357520192561598	-1.39112659653431	0.0004717094901323	-1.347543738	9.95742155117498e-07
ARL4A	-2.9084331675084214	-1.38783053093652	3.39975121415423e-05	0.445622727	0.136979438
GRB10	20.196432105813923	1.38777843225678	1.50210485292138e-05	3.436570688	5.6295421908559897e-11
MAP3K20	9.539885943243737	1.38683800930346	1.62975532005964e-08	1.276672065	3.25055785532343e-07
SIGLEC16	4.565032040356963	1.38104303420768	1.72017611209061e-05	1.145739573	0.00594564
NTNG2	14.574328918307286	1.38043583964886	7.75315819956546e-06	2.304773512	1.59324691050023e-10
BCAT1	6.879236501100712	1.38021045201902	6.46082194193047e-08	1.266040732	0.000933287
HSPA6	17.516860869456757	1.37373770444062	8.97901248600863e-06	2.960322226	2.21753906126547e-10
HSPA7	3.369024967812915	1.37373770444062	8.97901248600863e-06	-0.339150353	0.266303544
UBE2C	15.039810094628448	1.37336333483339	9.90422074617148e-08	2.16066161	2.39034482509243e-10
CRIP2	-9.829379376530898	-1.3719677754363	0.0007760484202036	-1.900385948	7.856186315599891e-09
CPA3	-8.43161554783389	-1.37113881197782	0.0002430797144218	-2.266770166	5.58319836098298e-06
CDC25A	10.828871225549868	1.36403697095227	0.0004878694780386	2.52638578	1.64117731484189e-07
TOR1AIP2	10.190681332858675	1.36399172096086	1.59095856230906e-10	1.070231515	1.49178866367968e-07
NELL2	-17.670554782032056	-1.36230222668974	4.7257221329702e-07	-2.676238745	3.36249588559192e-12
GADD45G	12.20448296846273	1.36021463551911	3.30951311050081e-06	2.909390655	1.48729699769557e-06
B4GALT5	18.343591011465904	1.35840577135399	2.21831853500726e-10	2.379271679	2.54346207745799e-15
SPON2	-4.671309923144214	-1.35724804029724	0.0018479116464279	-1.386813272	8.6754723958397e-05
DRAM1	15.844643968508002	1.35642279815627	1.49249979763347e-09	1.978855883	3.91102841297031e-12
FAM20C	4.388602109660445	1.35318835891019	1.2959371708232e-05	0.825915253	0.002400731
IRAG1-AS1	5.46616003172642	1.35305130688472	0.0006311200118665	2.007892232	0.000514781
CREB5	16.266380724883824	1.35297677732512	2.15098162479103e-08	2.448241104	7.86952540045648e-10
ST3GAL4	10.30554406373414	1.35110910561199	1.73449141275839e-07	1.881651282	7.95456414697664e-07
GZMH	-3.8042614926612908	-1.34748884291333	0.0001054505885597	-1.196575648	0.013180938
MATK	-11.916301480937147	-1.34221836032085	1.01388624478271e-08	-1.856382222	8.67204942476596e-08
CD163	4.507582041859059	1.34009598528615	0.0001074788356481	1.487643372	0.003273596
TSPAN5	-2.429486763429954	-1.33837559550178	0.0003741030160569	-0.46938472	0.262890562
DPRXP4	3.89025474517549	1.33783524011973	2.85758701628206e-06	0.406407584	0.127468877
ZMYND15	5.206847219735888	1.33481893585128	5.47788444700831e-05	1.557824449	0.000925962
KRT72	-12.252060809552107	-1.33331326019874	0.0001154856960829	-2.457319526	1.45061572270675e-08
LINC02363	11.516665972175502	1.33260485188126	0.001601572191673	2.664954162	5.67605166454034e-08
SPNS3	-4.4056724332553365	-1.33185499565768	0.0002509723832326	-1.103859701	0.000229987
FCGBP	-14.047689194061984	-1.33085680325411	2.58388088994981e-05	-2.423711771	7.457323939296461e-10
SSH1	8.695563717842454	1.33067143258984	4.0051767791970605e-09	1.031700829	9.12410222931939e-07
SMARCD3	16.10688003786224	1.33021382753868	1.06407356384274e-07	2.2951329	1.27668545366164e-12
HOMER3	6.766420099943964	1.32999979825291	1.41539174545655e-08	0.857539061	0.000244249
PGS1	11.335869899492895	1.32897162590984	8.81919812058813e-08	1.71659545	1.78396112994019e-08
CNTNAP2	-6.297439766605975	-1.32859347155035	0.0017877706429701	-2.055145218	4.44467410170422e-05
PHTF1	12.89893658108533	1.32845574343808	9.916545625298779e-11	1.640530963	1.339285498266e-08
CAV2	6.036978244844972	1.32730880069031	1.6644853367859e-06	1.448409512	0.000911025
AMPH	9.809024412625863	1.32640529004439	0.0125149786954973	4.114310809	7.00033465689441e-05
TARP	-11.502212069917551	-1.32328646988696	1.36864365879774e-06	-1.770497856	2.35116151618219e-09
CAMKK2	12.171517423975956	1.3228073490134	7.910584601271921e-09	1.469301469	4.26434516684586e-10
EXO1	4.230511293775358	1.32153016017769	0.0088974200914595	1.514875131	0.000159847
USB1	15.281001197945038	1.31959852733253	1.1608705167048898e-11	1.749390273	8.92395305673477e-12
PDZD4	-8.21643429654595	-1.31863387583964	0.0003351415899219	-1.886519131	5.22421212057958e-07
OSM	10.770284399350928	1.31855845023006	1.03445121831075e-05	2.784860764	4.22191854544182e-06
DISC1	5.260703086809007	1.31852427129235	1.49252686676348e-06	0.994583932	0.001396102
TMEM144	5.638384899641927	1.31610702011149	1.06946621304365e-06	0.994833499	0.000366166
SCARNA17	-3.8678059336956325	-1.31187190113236	0.000380034634199	-0.984287567	0.00050045
CTSW	-5.868156573983297	-1.31148580113457	2.29074270137656e-07	-1.233536476	0.003507958
LILRB1	1.9582080019549717	1.3103883594683	0.0004416730582678	-0.484326959	0.102173305
PYGL	17.429165197458	1.3101820074872	1.62179772653052e-07	2.596617636	3.22893749109135e-13
KCNK5	8.172602961210153	1.3064319327156	0.0003990843634125	1.764538089	1.79103179381247e-07
ADGRE2	9.860227532902922	1.30398170162198	1.64854387771735e-07	1.677040762	3.27055431890143e-07
RGL4	17.205879043416914	1.30247612461372	7.21411643702477e-08	2.948365241	2.9426216512833203e-09
IL23A	-6.3662085088748555	-1.30023821069201	5.65870049414879e-05	-1.434514456	9.41776294024056e-06
ECE1	13.317565702171098	1.29919496651379	5.7710103965028796e-11	1.565406893	1.2193690200087802e-09
BAMBI	14.539171005264791	1.29908024179877	0.0003031209110899	2.845925175	2.3462565938222e-09
BEND2	-2.097974079243488	-1.29842080587637	0.002750075863082	-0.727531319	0.063475804
CCPG1	10.90094685577757	1.29801400940018	2.08845235366776e-07	1.613174849	7.144783490512041e-09
KIT	-6.7048017094735854	-1.29795872172528	0.0004213629906238	-1.441010716	5.42616966738299e-07
DDIAS	13.573113116223368	1.2976826870895	1.00368831406971e-08	2.174977476	1.93294063404007e-08
SLC36A1	11.642458873456278	1.29758325215945	2.82456091725386e-08	1.512488506	1.10227862817972e-09
RNASE1	17.315771361061866	1.29755006542611	0.023177698214237	4.02618302	8.320152932848171e-09
TMEM88	8.201199217088064	1.29726597573092	8.44609707467229e-06	1.837395442	4.51817631420287e-06
NRCAM	-21.995436513877813	-1.29714959648934	0.0002827038206556	-3.938771955	2.9688715455610503e-19
H2BC5	13.357914671339993	1.29395533826977	4.59922262143758e-07	2.34900613	1.30106604436042e-08
MYL4	-1.5560269904096387	-1.29391999115833	0.0013361124397443	0.930274244	0.222658064
ELL2	11.270478386524562	1.29370095137543	2.79017642828832e-06	1.677680199	6.03575772530454e-10
RNF14	-1.9400828515245583	-1.2923985027927	0.0007975236735019	0.20402115	0.246683764
P2RY10	-9.445617865517113	-1.29121798222866	3.3912431904764e-07	-1.427512084	4.14094638773769e-08
KLRG1	-12.12801196171816	-1.29112090691408	2.26298554202653e-07	-1.858858508	3.5869955526123203e-09
MXI1	-1.3491814097510737	-1.29103043539223	0.0014559209429088	0.780477069	0.058171967
IL1RN	18.524994612711208	1.28888465167784	1.38577678019308e-08	2.707969393	1.40033192874847e-11
BASP1	20.755481574397514	1.28882227631899	9.45924311149189e-10	2.995724038	1.59169952335809e-12
CEP55	8.371667436993553	1.28698238301808	0.000164681657951	2.335580087	8.24018342634203e-06
SLC11A1	14.75157380052184	1.28304313840098	5.13489418507003e-07	2.145289678	2.09312339065142e-12
NKX3-1	-1.380635355707717	-1.28281436265106	0.0049744292453636	0.381053398	0.310822028
DHCR24	4.700689093629594	1.28279120548512	0.0003383095647372	1.169366256	5.85611988936702e-05
PAQR6	7.041899423059451	1.28249705417719	0.0080363542122772	1.671483957	1.51773533993014e-07
SLC51A	13.714989193859406	1.28084902172367	0.0116323629975599	4.931073457	8.70482197128543e-06
CST7	9.88382881755137	1.2779614241236	1.05101218538274e-05	1.896904418	8.55989839872424e-08
GATA2	-8.795339064842482	-1.27739955832255	0.0009138237858323	-2.073818947	2.45223215182728e-07
MBNL3	-2.9673773927761014	-1.27654164685631	9.36979275551735e-05	-0.678894608	0.068023636
PARP15	-7.235695114223189	-1.2758595757914	0.0002444256111379	-1.575898195	5.51008736609721e-07
NCALD	-11.508814769624685	-1.27389487691329	5.02590874413799e-06	-1.74457931	3.73561785837114e-10
ID3	-6.7139896039756	-1.27276580908991	2.57508901719737e-06	-1.218892031	6.6020007984675e-06
FCGR3B	13.674690787449384	1.27052375898191	0.0037361775496783	3.8956813	5.90486944089341e-07
SLC2A3	19.417008168578498	1.27010540687345	1.3094244394115598e-11	2.620100515	1.47484354101828e-14
ASGR2	4.951181622781933	1.26859458995247	2.05338604935641e-05	1.264424377	0.000743821
MS4A1	-4.95400377158233	-1.2674298298847	0.0004958132290404	-1.522681942	0.000175292
OAS1	2.987870249747692	1.26547535227255	0.0193716840253314	1.31140189	0.001247642
EOMES	-8.929538135325405	-1.26536163018366	2.16432045306426e-06	-1.571062487	1.56539588687619e-07
FOSB	-2.788231319077409	-1.2644360637618	3.89977661715852e-05	-0.066175213	0.945333047
NOXA1	-8.018857022070993	-1.26414545827712	0.0001634547686193	-1.533358057	4.58807487843742e-08
TBKBP1	7.799519637530799	1.26323722713268	2.59592260895443e-05	1.348265985	5.32093128972775e-08
CLEC4C	-4.08318494389917	-1.26278824220892	0.0020167110488803	-1.665149741	0.001379664
SERPINB1	16.0144843092918	1.26249144730642	2.1029326891971e-09	2.113123398	3.5091883929920097e-12
CD8B	-6.152893894123918	-1.26248788632527	0.0001603567954204	-1.662761585	3.02381449314859e-05
SAMSN1	15.3805586483728	1.26232602318129	1.70173726431405e-06	2.406247252	7.4833938909041e-11
SORT1	12.09491781477594	1.26224397602855	1.96770971397363e-07	1.876425898	4.06354150805717e-09
POLL	-3.107805640296517	-1.26203119937465	1.97535903335837e-05	-0.321347671	0.135866234
DHRS9	13.54111605850146	1.26196215551716	0.000212119875357	3.114104606	6.18417682535022e-08
MARCHF8	-1.9589724879357668	-1.26163695911218	0.0006889235809149	0.239759412	0.505016872
SEMA4A	15.801971168933312	1.26124648067787	4.14850560561429e-10	1.989130978	2.58109317751106e-13
TP53I3	12.765141051942614	1.25872631961313	1.13690049626341e-06	2.20369158	6.3573684322246615e-09
CXCL8	0.3941913686600018	-1.25755349428515	0.0008232754645163	2.784382445	0.021075392
FHIT	-7.752772746032907	-1.25706013192499	0.0001900442576622	-1.688388986	3.86159566422663e-07
MSR1	2.150515867710582	1.25582024349559	0.0002049331827688	-0.448459027	0.182850204
GLT1D1	14.109156892327112	1.25549123396154	2.29167304154505e-07	2.183783393	6.861189517594601e-10
ANKRD34B	15.99451650139573	1.25419512050162	0.0184460702357713	3.735275037	1.03284910358434e-08
TPM2	-4.580726028968754	-1.25043526358787	5.82220145862485e-07	-0.98930474	0.041691791
STAB1	3.592117005711604	1.24784967345422	8.12034641590671e-06	0.614954632	0.044340714
SLC9A5	1.4114478622648563	1.2427976199503	0.0043081442311941	-0.20363262	0.265729826
PLPP2	2.1588025466726646	1.24134541136565	8.13992232214504e-07	-1.206356081	0.002056387
ABLIM1	-10.650552115735609	-1.24043889113379	4.44715136081016e-06	-1.700055276	2.2732622109355204e-09
ABCA1	11.6469679186523	1.23966347731156	1.03102789987114e-09	2.087057778	1.42187319667994e-06
LLCFC1	5.443443308649065	1.23884178149266	0.0009847640609367	2.149183074	0.000465076
EEIG1	-10.45555680736226	-1.23827481447882	6.08789995028382e-05	-1.94330164	8.32426585917243e-09
UPP1	14.10678188991928	1.23680061295645	5.80792733103999e-09	1.857506024	9.49636188601326e-11
KIF11	4.53452601226209	1.23594160120129	0.0009334571999504	1.290989555	7.51320604432969e-05
CTRC	5.119563766497645	1.235872424183	1.38402090754092e-06	1.043615976	0.001339507
CRISPLD2	16.176753708851148	1.23493478731142	1.42585422830799e-07	2.402715014	1.30005537802581e-11
INTU	2.018306295682039	1.23481228584314	0.0002665757873339	-0.477883207	0.162728951
IL18RAP	6.912245727489752	1.23450866165067	7.12198085542607e-05	1.792389725	1.39198849998551e-05
RFX2	6.651593304662692	1.23426054236582	0.0006733544868	1.841373789	7.96898215342273e-06
GADD45A	13.048857242432929	1.23314930097228	1.23225175742701e-05	2.800997754	6.97302229112249e-08
DDAH2	15.555159293196029	1.23145906056929	2.42355504851682e-09	2.12029614	1.09433309171949e-10
ABCB1	-13.98379645422544	-1.23070195971254	8.33130300315717e-07	-2.053521393	5.68920112088708e-12
KRT73	-14.895171924124352	-1.23012728409138	8.50136893080362e-05	-2.620776445	2.49626907306836e-10
BATF2	8.329140239071407	1.2276182965258	0.0191853731158068	3.142449708	2.34270567373979e-05
DPM2	-2.8648038512435203	-1.22740622999705	2.27173198124708e-05	-0.149712574	0.630653687
TNNI2	6.231362815759115	1.22702690972619	8.16304714608925e-07	1.364017621	0.000218715
PLAU	9.222646966014272	1.22600398247444	2.9124933035408e-05	2.566845299	9.55922729363997e-06
NQO2	13.915698771575135	1.22520611035651	9.27935105727866e-06	2.193258615	3.23554135579651e-11
NFIL3	18.407379776478138	1.22471269807153	2.36853797904516e-08	2.755297005	6.47188310763031e-12
LRG1	23.14421052583826	1.22297281673126	1.58336916091872e-05	4.043054591	7.37496253460465e-13
PDE1B	6.60701650185813	1.2229280289699	0.0004495266198823	1.091003798	4.26698147008465e-09
NEK2	6.727744509372695	1.22269667895604	0.0046212813081538	2.16679964	1.28202363192863e-05
FAR2	14.036592010991995	1.22219511918826	5.27581078847438e-08	1.99530018	1.44179221232893e-10
TESC	-2.4621187513810616	-1.22154498497331	1.56725876577767e-06	0.873300086	0.003303975
GK	10.498337511166287	1.22140989479071	1.59872373224272e-06	2.109946853	2.53432156946457e-07
PLXNC1	10.18141310087129	1.22124714504435	1.56601737049947e-07	1.802205742	2.05231875979984e-07
ZNF469	-7.1389111673824	1.22122365797606	0.0001733608830766	-1.888308164	1.49602071024983e-12
SAMD3	-8.09730153496486	-1.2209942541705	5.65870049414879e-05	-1.63259261	1.8058592668661e-07
SRPK1	16.358001970160203	1.22084434271857	1.61424375293479e-10	2.111721215	1.15371721500052e-11
FAM225A	2.1420215842756423	1.21805634566921	0.0008329830056336	0.607217846	0.132400373
NBPF14	2.24747592289262	1.21738773058499	0.0030041764061474	0.595254556	0.004046986
NBPF15	-1.3831453335434478	1.21738773058499	0.0030041764061474	-1.108509872	5.42594927249641e-06
NBPF1	-3.092702925014602	1.21738773058499	0.0030041764061474	-1.101610176	3.86060046562902e-09
ARHGAP26	6.309535522105337	1.21619368965517	6.1808767828567e-08	1.087910171	0.000287645
SCML1	-10.7461180156706	-1.21618565218986	4.7257221329702e-07	-1.537291637	9.558729053142351e-10
TRIM25	13.005735045021545	1.21589136559515	1.1902625351103302e-09	1.832828925	4.971790224461391e-09
ALOX15	-2.7889519465800627	-1.21566280091318	0.0009137281890747	-1.518014398	0.05746162
PACSIN1	-7.248102240688505	-1.21562108327821	0.0018559148449409	-1.857102862	9.59584904227695e-07
LIPN	2.4439331227679286	1.21406533229403	0.0063878361365359	1.039473675	0.00726125
KCNE1	15.2113497400531	1.21228143494482	0.0157579859449253	3.071943209	5.42561960343675e-10
KCNJ15	20.697408264348553	1.21134806038171	1.91114061828078e-06	4.002901845	2.35116151618219e-09
HOPX	-5.258645321752419	-1.20839134755875	2.74202606325653e-06	-1.025936722	0.000199366
GZMM	-7.843899938330855	-1.20824067626059	1.46081332398459e-06	-1.596732978	3.89632330360972e-06
LINC00937	3.7750775044628355	1.20620167817809	0.0014148988377568	0.975890577	6.09569770971775e-05
DLL1	-7.789111859223922	-1.20613727791113	0.0002921897927071	-1.692598834	2.06351622416827e-07
CDCA2	6.156854892337239	1.20584231264852	0.009907180415388	2.091925682	1.85730131748844e-05
OMG	9.775497223307916	1.2057473392055	0.0011206088635941	2.233587814	6.9019450226958e-08
FBXL13	7.515005676653306	1.20321675464437	1.53356318716863e-05	2.751709436	0.000439585
TIGIT	-9.207041501232226	-1.20208990629787	0.0002575845914037	-1.880554373	3.16963886971861e-08
CDCA5	8.090799194670149	1.20175241482332	0.0004571745647641	2.223851561	3.37651780514133e-06
ADGRG5	-5.890224821942389	-1.19819087458749	4.75206165768583e-05	-1.250517625	5.26930395592071e-06
CD1C	-16.816851254108528	-1.19714916623376	2.669602773497e-07	-2.592756885	1.55960152231865e-11
CCL4L1	-3.742672251967376	-1.19430406702504	1.22858812626735e-06	-0.6014097	0.195477974
CCL4L2	-3.742672251967376	-1.19430406702504	1.22858812626735e-06	-0.6014097	0.195477974
CCL4	-3.7647239183464856	-1.19430406702504	1.22858812626735e-06	-0.527364032	0.128213319
KLF12	-11.16771436201661	-1.19409497467556	8.16873162029331e-06	-1.848555829	1.49922451133696e-09
OASL	10.760866349562367	1.19301730375902	0.0006432327082629	2.35138169	2.91773084642792e-08
LLGL2	-4.84878586515171	-1.19199886225794	0.0020725888244298	-1.262059868	7.08904950608776e-06
AURKB	7.64144840049476	1.18565308198589	0.0014341877835552	1.687734091	8.74472409413268e-08
GAS7	11.49304967088891	1.185194186127	1.46081332398459e-06	1.675226675	1.55411683577767e-10
CCNB2	10.57359624600044	1.18406717380361	0.0030197279875409	2.429622221	3.33369469462812e-08
GPR68	-5.657872919677169	-1.1829643119977	0.0010520302993405	-1.310593105	1.13205173832209e-06
EPHX2	-13.844207887094681	-1.18279051761976	7.69541074859474e-07	-2.046038445	3.61786868156468e-13
JAG1	13.630759057859343	1.18263563501477	1.3722941797453e-05	2.152742037	1.78342209520934e-12
ANKDD1A	3.3516088013888212	1.17923020810789	1.79268092877202e-05	0.588772472	0.013228243
ZNF540	-12.5107758905044	-1.17755795240766	0.0005042137059283	-2.113995537	1.37970817624062e-13
IL2RB	-8.83951960979832	-1.17706099871607	3.04552042893046e-06	-1.804961617	6.34710826602078e-07
GCAT	-1.554358761698682	-1.17702925383501	0.0020877952782923	0.189175051	0.570653898
